,Year,Country name,Region,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth
477,2018,Uzbekistan,Central and Eastern Europe,6.205460071563722,8.773365020751951,0.9208210110664368,65.09999847412111
480,2011,Slovakia,Central and Eastern Europe,5.945048332214356,10.159485816955566,0.9172934293746948,67.04000091552734
481,2012,Slovakia,Central and Eastern Europe,5.911059379577638,10.174219131469727,0.9257514476776124,67.27999877929689
482,2013,Slovakia,Central and Eastern Europe,5.9365272521972665,10.187941551208496,0.9093785285949708,67.51999664306639
483,2014,Slovakia,Central and Eastern Europe,6.138873100280763,10.214102745056152,0.9242426753044128,67.76000213623047
485,2016,Slovakia,Central and Eastern Europe,5.993163108825684,10.282347679138184,0.9451791048049928,68.30000305175781
486,2017,Slovakia,Central and Eastern Europe,6.365509033203125,10.31411075592041,0.9133866429328918,68.59999847412111
487,2018,Slovakia,Central and Eastern Europe,6.235110759735107,10.352235794067383,0.9223787188529968,68.90000152587889
493,2011,Japan,Eastern Asia,6.26279354095459,10.48499584197998,0.9167037010192872,73.9800033569336
494,2012,Japan,Eastern Asia,5.968216419219972,10.50143337249756,0.905295431613922,74.16000366210938
495,2013,Japan,Eastern Asia,5.959361553192139,10.52268123626709,0.9236883521080016,74.33999633789062
496,2014,Japan,Eastern Asia,5.92262077331543,10.527748107910156,0.900040328502655,74.5199966430664
498,2016,Japan,Eastern Asia,5.95465087890625,10.552748680114746,0.8997738361358643,74.80000305175781
499,2017,Japan,Eastern Asia,5.9106764793396,10.57137393951416,0.8819612860679626,74.9000015258789
500,2018,Japan,Eastern Asia,5.7935752868652335,10.581618309020996,0.8864319324493408,75.0
506,2011,South Korea,Eastern Asia,6.946599006652832,10.34908676147461,0.8091043829917908,71.66000366210938
507,2012,South Korea,Eastern Asia,6.003286838531494,10.366495132446287,0.7753973603248596,71.91999816894531
508,2013,South Korea,Eastern Asia,5.958809852600098,10.390493392944336,0.7966941595077515,72.18000030517578
509,2014,South Korea,Eastern Asia,5.80132532119751,10.41707992553711,0.7377541065216064,72.44000244140625
511,2016,South Korea,Eastern Asia,5.970564365386963,10.463685989379883,0.8111634850502014,73.0
512,2017,South Korea,Eastern Asia,5.873887062072754,10.489561080932617,0.8069299459457397,73.30000305175781
513,2018,South Korea,Eastern Asia,5.840231418609619,10.511577606201172,0.7977238297462463,73.5999984741211
519,2011,Ecuador,Latin America and Caribbean,5.795088291168213,9.203003883361816,0.8180513381958008,66.95999908447266
520,2012,Ecuador,Latin America and Caribbean,5.960716247558594,9.242050170898438,0.7852010130882263,67.12000274658203
521,2013,Ecuador,Latin America and Caribbean,6.0192060470581055,9.274765968322754,0.8012509346008301,67.27999877929689
522,2014,Ecuador,Latin America and Caribbean,5.945851802825928,9.296648025512695,0.8309631943702698,67.44000244140625
524,2016,Ecuador,Latin America and Caribbean,6.1154375076293945,9.251891136169434,0.8423520922660828,67.90000152587889
525,2017,Ecuador,Latin America and Caribbean,5.8395185470581055,9.2669038772583,0.8489417433738708,68.19999694824219
526,2018,Ecuador,Latin America and Caribbean,6.128010272979736,9.274455070495604,0.8513450026512146,68.5
529,2011,Bahrain,Middle East and Northern Africa,4.823976039886475,10.600740432739258,0.9078677296638488,66.58000183105469
530,2012,Bahrain,Middle East and Northern Africa,5.027186870574951,10.620359420776367,0.911349594593048,66.86000061035156
531,2013,Bahrain,Middle East and Northern Africa,6.689711093902588,10.661490440368652,0.8837805390357971,67.13999938964844
532,2014,Bahrain,Middle East and Northern Africa,6.165133953094482,10.688241004943848,,67.41999816894531
534,2016,Bahrain,Middle East and Northern Africa,6.169673442840576,10.683797836303713,0.8627001047134399,68.09999847412111
535,2017,Bahrain,Middle East and Northern Africa,6.227320671081543,10.67569351196289,0.8757471442222595,68.5
541,2011,Italy,Western Europe,6.05708646774292,10.500876426696776,0.9133093357086182,72.83999633789062
542,2012,Italy,Western Europe,5.839313983917236,10.469585418701172,0.8694866299629211,72.87999725341797
543,2013,Italy,Western Europe,6.009373664855957,10.440560340881348,0.9162960648536682,72.91999816894531
544,2014,Italy,Western Europe,6.026585102081299,10.43252182006836,0.897899329662323,72.95999908447266
546,2016,Italy,Western Europe,5.954524040222168,10.453205108642578,0.9272128343582152,73.19999694824219
547,2017,Italy,Western Europe,6.1988701820373535,10.469371795654297,0.9197912216186525,73.4000015258789
548,2018,Italy,Western Europe,6.516526699066162,10.48051643371582,0.9126561284065248,73.5999984741211
554,2011,Bolivia,Latin America and Caribbean,5.778874397277832,8.630255699157715,0.8167828321456909,61.34000015258789
555,2012,Bolivia,Latin America and Caribbean,6.018894672393799,8.664394378662111,0.7808194160461426,61.68000030517578
556,2013,Bolivia,Latin America and Caribbean,5.767428874969482,8.714517593383789,0.8027380704879761,62.02000045776367
557,2014,Bolivia,Latin America and Caribbean,5.864798545837402,8.752238273620605,0.8213446140289307,62.36000061035156
559,2016,Bolivia,Latin America and Caribbean,5.769723415374756,8.811049461364746,0.7959587574005127,63.0
560,2017,Bolivia,Latin America and Caribbean,5.650552749633789,8.837221145629883,0.7786617875099182,63.29999923706055
561,2018,Bolivia,Latin America and Caribbean,5.91573429107666,8.860530853271484,0.8271594643592834,63.599998474121094
567,2011,Moldova,Central and Eastern Europe,5.792262554168701,8.337878227233888,0.8694135546684265,61.61999893188477
568,2012,Moldova,Central and Eastern Europe,5.995712757110597,8.330985069274902,0.8262197971343994,61.93999862670898
569,2013,Moldova,Central and Eastern Europe,5.756059169769287,8.421093940734862,0.802882969379425,62.2599983215332
570,2014,Moldova,Central and Eastern Europe,5.91705846786499,8.468586921691895,0.8049688339233398,62.58000183105469
572,2016,Moldova,Central and Eastern Europe,5.577784061431885,8.509845733642576,0.8373214602470398,63.599998474121094
573,2017,Moldova,Central and Eastern Europe,5.325530529022217,8.554483413696289,0.8307679295539856,64.30000305175781
574,2018,Moldova,Central and Eastern Europe,5.682277202606201,8.592376708984375,0.8920798897743225,65.0
580,2011,Paraguay,Latin America and Caribbean,5.677080631256104,8.92327880859375,0.8691496849060059,64.62000274658203
581,2012,Paraguay,Latin America and Caribbean,5.820058345794678,8.89732837677002,0.9310049414634703,64.73999786376953
582,2013,Paraguay,Latin America and Caribbean,5.9362406730651855,9.015202522277832,0.938647210597992,64.86000061035156
583,2014,Paraguay,Latin America and Caribbean,5.11864185333252,9.048003196716307,0.9592495560646056,64.98000335693361
585,2016,Paraguay,Latin America and Caribbean,5.801380157470702,9.090585708618164,0.9398669600486756,65.30000305175781
586,2017,Paraguay,Latin America and Caribbean,5.7132954597473145,9.0855712890625,0.9020425081253052,65.5
592,2011,Kazakhstan,Central and Eastern Europe,5.7356629371643075,9.965378761291504,0.9049713611602784,60.72000122070313
593,2012,Kazakhstan,Central and Eastern Europe,5.759469509124756,9.998175621032717,0.8917166590690613,61.2400016784668
594,2013,Kazakhstan,Central and Eastern Europe,5.835483074188232,10.0420503616333,0.8890097141265869,61.7599983215332
595,2014,Kazakhstan,Central and Eastern Europe,5.970097541809082,10.06846523284912,0.7952934503555298,62.27999877929688
597,2016,Kazakhstan,Central and Eastern Europe,5.533551692962647,10.062498092651367,0.9278106689453124,63.4000015258789
598,2017,Kazakhstan,Central and Eastern Europe,5.882351398468018,10.088122367858887,0.9140931963920592,64.0
599,2018,Kazakhstan,Central and Eastern Europe,6.007636070251465,10.111166000366213,0.9366567134857178,64.59999847412111
603,2011,Slovenia,Central and Eastern Europe,6.035964012145996,10.26829433441162,0.9311660528182985,69.40000152587889
604,2012,Slovenia,Central and Eastern Europe,6.0628910064697275,10.239134788513184,0.9247537851333618,69.59999847412111
605,2013,Slovenia,Central and Eastern Europe,5.974888801574707,10.22639274597168,0.9321197271347046,69.80000305175781
606,2014,Slovenia,Central and Eastern Europe,5.6783952713012695,10.254765510559082,0.9083475470542908,70.0
608,2016,Slovenia,Central and Eastern Europe,5.936821460723878,10.306617736816406,0.9344873428344728,70.5
609,2017,Slovenia,Central and Eastern Europe,6.166837692260742,10.354589462280273,0.9281878471374512,70.80000305175781
610,2018,Slovenia,Central and Eastern Europe,6.249419212341309,10.39720344543457,0.9409711956977844,71.0999984741211
616,2011,Lithuania,Central and Eastern Europe,5.4324374198913565,10.036895751953123,0.9114112854003906,64.69999694824219
617,2012,Lithuania,Central and Eastern Europe,5.7710371017456055,10.087862968444824,0.9186901450157166,64.90000152587889
618,2013,Lithuania,Central and Eastern Europe,5.595689296722412,10.132370948791504,0.9125141501426696,65.09999847412111
619,2014,Lithuania,Central and Eastern Europe,6.125723838806152,10.17573356628418,0.9082398414611816,65.30000305175781
621,2016,Lithuania,Central and Eastern Europe,5.8655524253845215,10.241168975830078,0.9378733634948729,66.09999847412111
622,2017,Lithuania,Central and Eastern Europe,6.272940635681152,10.292967796325684,0.9263166189193726,66.69999694824219
623,2018,Lithuania,Central and Eastern Europe,6.3088788986206055,10.33951187133789,0.9293501377105712,67.30000305175781
629,2011,Nicaragua,Latin America and Caribbean,5.385705471038818,8.350311279296875,0.8003051280975342,65.72000122070311
630,2012,Nicaragua,Latin America and Caribbean,5.4480061531066895,8.401390075683594,0.8940544128417969,65.94000244140625
631,2013,Nicaragua,Latin America and Caribbean,5.772274971008301,8.437874794006348,0.8682160377502441,66.16000366210939
632,2014,Nicaragua,Latin America and Caribbean,6.275266647338867,8.47320556640625,0.8385674357414246,66.37999725341797
634,2016,Nicaragua,Latin America and Caribbean,6.012739658355713,8.542974472045897,0.8527024388313293,66.90000152587889
635,2017,Nicaragua,Latin America and Caribbean,6.476356506347656,8.579500198364258,0.8380436897277832,67.19999694824219
636,2018,Nicaragua,Latin America and Caribbean,5.818952560424805,8.61451244354248,0.8542765378952026,67.5
642,2011,Peru,Latin America and Caribbean,5.892457485198975,9.254270553588867,0.7563045620918274,66.48000335693361
643,2012,Peru,Latin America and Caribbean,5.824557304382324,9.300539016723633,0.7640715837478638,66.66000366210939
644,2013,Peru,Latin America and Caribbean,5.782557487487793,9.344018936157227,0.7967684864997864,66.83999633789061
645,2014,Peru,Latin America and Caribbean,5.86581563949585,9.354252815246582,0.8189869523048401,67.01999664306639
647,2016,Peru,Latin America and Caribbean,5.7006287574768075,9.39948558807373,0.8028564453125,67.5
648,2017,Peru,Latin America and Caribbean,5.710936546325684,9.412195205688477,0.8301233649253845,67.80000305175781
649,2018,Peru,Latin America and Caribbean,5.679661273956299,9.434348106384276,0.8453013896942139,68.09999847412111
655,2011,Belarus,Central and Eastern Europe,5.2253079414367685,9.750726699829102,0.9098877906799316,62.88000106811523
656,2012,Belarus,Central and Eastern Europe,5.7490434646606445,9.768808364868164,0.9019615054130554,63.459999084472656
657,2013,Belarus,Central and Eastern Europe,5.876466274261475,9.778838157653807,0.9225059747695924,64.04000091552734
658,2014,Belarus,Central and Eastern Europe,5.812400817871094,9.795022964477539,0.8802588582038879,64.62000274658203
660,2016,Belarus,Central and Eastern Europe,5.177899360656738,9.727537155151367,0.9265511035919191,65.5
661,2017,Belarus,Central and Eastern Europe,5.552915096282959,9.750800132751463,0.9002557992935181,65.80000305175781
662,2018,Belarus,Central and Eastern Europe,5.23376989364624,9.778738975524902,0.9045692682266236,66.09999847412111
667,2011,Poland,Central and Eastern Europe,5.646204948425293,10.036734580993652,0.9045786261558532,67.45999908447266
668,2012,Poland,Central and Eastern Europe,5.875931739807129,10.052687644958496,0.9359238743782043,67.62000274658203
669,2013,Poland,Central and Eastern Europe,5.746131896972656,10.06711483001709,0.9119349122047424,67.77999877929689
670,2014,Poland,Central and Eastern Europe,5.750282287597656,10.100167274475098,0.9236422777175904,67.94000244140625
672,2016,Poland,Central and Eastern Europe,6.162076473236084,10.167229652404783,0.9173988103866576,68.5
673,2017,Poland,Central and Eastern Europe,6.201268196105957,10.211576461791992,0.8818541169166565,68.90000152587889
679,2011,Malaysia,Southeastern Asia,5.786367416381836,9.990530967712402,0.7704229950904846,65.76000213623047
680,2012,Malaysia,Southeastern Asia,5.914283752441406,10.025297164916992,0.8412189483642578,65.91999816894531
681,2013,Malaysia,Southeastern Asia,5.770199775695801,10.052949905395508,0.8309001326560974,66.08000183105469
682,2014,Malaysia,Southeastern Asia,5.962921619415282,10.093886375427246,0.8630670309066772,66.23999786376953
684,2018,Malaysia,Southeastern Asia,5.338817596435547,10.235504150390623,0.7894085645675659,67.0
688,2011,Croatia,Central and Eastern Europe,5.3853726387023935,9.940322875976562,0.7897387146949768,68.0
689,2012,Croatia,Central and Eastern Europe,6.027634620666504,9.920677185058594,0.77581787109375,68.09999847412111
690,2013,Croatia,Central and Eastern Europe,5.885462760925293,9.91696071624756,0.7512620687484741,68.19999694824219
691,2014,Croatia,Central and Eastern Europe,5.380692481994629,9.920071601867676,0.6456977725028992,68.30000305175781
693,2016,Croatia,Central and Eastern Europe,5.41687536239624,9.989662170410156,0.7983321547508241,69.0
694,2017,Croatia,Central and Eastern Europe,5.343165874481201,10.028788566589355,0.7703096866607666,69.59999847412111
695,2018,Croatia,Central and Eastern Europe,5.536271095275879,10.065751075744627,0.9098068475723268,70.19999694824219
696,2012,Libya,Middle East and Northern Africa,5.754394054412843,10.124884605407717,0.8549309372901917,62.65999984741211
698,2016,Libya,Middle East and Northern Africa,5.43358325958252,9.567906379699707,0.8760658502578735,62.29999923706055
699,2017,Libya,Middle East and Northern Africa,5.646852493286133,9.791522026062012,0.8227587938308716,62.29999923706055
700,2018,Libya,Middle East and Northern Africa,5.493977546691895,,0.8241651654243469,62.29999923706055
706,2011,Russia,Central and Eastern Europe,5.388766288757324,10.098645210266113,0.8834168910980225,61.41999816894531
707,2012,Russia,Central and Eastern Europe,5.6207356452941895,10.132868766784668,0.9012951254844666,61.84000015258789
708,2013,Russia,Central and Eastern Europe,5.537177562713623,10.148435592651367,0.8808569908142091,62.2599983215332
709,2014,Russia,Central and Eastern Europe,6.03697681427002,10.13794994354248,0.9317554235458374,62.68000030517578
711,2016,Russia,Central and Eastern Europe,5.854945659637451,10.103019714355467,0.9109273552894592,63.5
712,2017,Russia,Central and Eastern Europe,5.578742980957031,10.11722469329834,0.8961513042449951,63.9000015258789
713,2018,Russia,Central and Eastern Europe,5.513500213623047,10.132390022277832,0.9087260961532592,64.30000305175781
715,2011,Jamaica,Latin America and Caribbean,5.374446392059326,8.999515533447266,0.8545842170715332,66.22000122070311
716,2013,Jamaica,Latin America and Caribbean,5.7088866233825675,8.990375518798828,0.8649433851242065,66.45999908447266
717,2014,Jamaica,Latin America and Caribbean,5.310538768768311,8.993581771850586,0.8742315173149109,66.58000183105469
718,2017,Jamaica,Latin America and Caribbean,5.889759063720702,9.011104583740234,0.9130298495292664,67.09999847412111
719,2012,North Cyprus,Western Europe,5.463305473327637,,0.8711500763893127,
720,2013,North Cyprus,Western Europe,5.566802501678467,,0.8692741990089417,
721,2014,North Cyprus,Western Europe,5.7859787940979,,0.8018016815185547,
723,2016,North Cyprus,Western Europe,5.827127933502197,,0.8076902627944946,
724,2018,North Cyprus,Western Europe,5.60805606842041,,0.8373917937278748,
728,2011,Cyprus,Western Europe,6.689608573913574,10.410075187683104,0.8436545133590698,72.54000091552734
729,2012,Cyprus,Western Europe,6.180507183074951,10.363779067993164,0.7671771049499512,72.68000030517578
730,2013,Cyprus,Western Europe,5.438952445983887,10.304929733276367,0.744032084941864,72.81999969482422
731,2014,Cyprus,Western Europe,5.627123832702637,10.301799774169922,0.7701759934425354,72.95999908447266
733,2016,Cyprus,Western Europe,5.794618606567383,10.352375984191896,0.7864384651184082,73.30000305175781
734,2017,Cyprus,Western Europe,6.062051296234131,10.386380195617676,0.8186710476875305,73.5
735,2018,Cyprus,Western Europe,6.276443004608153,,0.825573205947876,73.69999694824219
737,2011,Algeria,Middle East and Northern Africa,5.31719446182251,9.471961975097656,0.8102344870567322,64.66000366210939
738,2012,Algeria,Middle East and Northern Africa,5.60459566116333,9.485086441040039,0.8393968939781189,64.81999969482422
739,2014,Algeria,Middle East and Northern Africa,6.354898452758789,9.509209632873537,0.8181894421577454,65.13999938964844
740,2016,Algeria,Middle East and Northern Africa,5.340853691101074,9.541166305541992,0.7485882639884949,65.5
741,2017,Algeria,Middle East and Northern Africa,5.248912334442139,9.54063892364502,0.8067538738250732,65.69999694824219
742,2018,Algeria,Middle East and Northern Africa,5.043086051940918,9.55795192718506,0.7986513376235962,65.90000152587889
747,2011,Kosovo,Central and Eastern Europe,4.859501838684082,9.013744354248047,0.7591015696525574,63.25830078125
748,2012,Kosovo,Central and Eastern Europe,5.639588356018066,9.03438949584961,0.7571471333503723,63.57281875610352
749,2013,Kosovo,Central and Eastern Europe,6.125758171081543,9.057710647583008,0.7207503914833069,63.84335327148438
750,2014,Kosovo,Central and Eastern Europe,5.000375270843506,9.070881843566896,0.7056323289871216,64.11388397216797
752,2016,Kosovo,Central and Eastern Europe,5.759412288665772,9.153971672058104,0.8238027095794678,64.60875701904297
753,2017,Kosovo,Central and Eastern Europe,6.149199962615968,9.189712524414062,0.7920872569084167,64.87929534912111
754,2018,Kosovo,Central and Eastern Europe,6.391825675964356,,0.822406530380249,65.14982604980469
756,2011,Turkmenistan,Central and Eastern Europe,5.791754722595215,9.324788093566896,0.9644187092781068,60.040000915527344
757,2012,Turkmenistan,Central and Eastern Europe,5.463827133178711,9.412086486816406,0.9458412528038024,60.27999877929688
758,2013,Turkmenistan,Central and Eastern Europe,5.391762733459473,9.49069881439209,0.8457331657409668,60.52000045776367
759,2014,Turkmenistan,Central and Eastern Europe,5.787379264831543,9.57027530670166,0.9089274406433104,60.7599983215332
761,2016,Turkmenistan,Central and Eastern Europe,5.887051582336426,9.658122062683104,0.929032266139984,61.4000015258789
762,2017,Turkmenistan,Central and Eastern Europe,5.229148864746094,9.704366683959961,0.9084548950195312,61.79999923706055
763,2018,Turkmenistan,Central and Eastern Europe,4.6206016540527335,9.74946403503418,0.9844889640808104,62.20000076293945
764,2011,Mauritius,Sub-Saharan Africa,5.477073192596436,9.714852333068848,0.8002731800079346,64.69999694824219
765,2014,Mauritius,Sub-Saharan Africa,5.647779941558838,9.812241554260254,0.7848220467567444,65.30000305175781
766,2016,Mauritius,Sub-Saharan Africa,5.610003471374512,9.881625175476074,0.8360321521759033,65.80000305175781
767,2017,Mauritius,Sub-Saharan Africa,6.174117565155028,9.918018341064453,0.9101422429084778,66.09999847412111
768,2018,Mauritius,Sub-Saharan Africa,5.8817405700683585,9.95644760131836,0.9088415503501892,66.40000152587889
773,2011,Estonia,Central and Eastern Europe,5.4868197441101065,10.108184814453123,0.90871262550354,66.95999908447266
774,2012,Estonia,Central and Eastern Europe,5.363927841186523,10.153934478759766,0.8894545435905457,67.22000122070311
775,2013,Estonia,Central and Eastern Europe,5.367445945739746,10.176673889160156,0.900721788406372,67.48000335693361
776,2014,Estonia,Central and Eastern Europe,5.55598258972168,10.207794189453123,0.9171017408370972,67.73999786376953
778,2016,Estonia,Central and Eastern Europe,5.649675369262695,10.243874549865724,0.9377151131629944,68.19999694824219
779,2017,Estonia,Central and Eastern Europe,5.938395977020264,10.291509628295898,0.9356863498687744,68.40000152587889
780,2018,Estonia,Central and Eastern Europe,6.0913023948669425,10.32410717010498,0.9326937794685364,68.59999847412111
786,2011,Indonesia,Southeastern Asia,5.172608375549316,9.086795806884766,0.8249770402908325,60.61999893188477
787,2012,Indonesia,Southeastern Asia,5.36777400970459,9.132506370544434,0.8336211442947388,60.84000015258789
788,2013,Indonesia,Southeastern Asia,5.292237758636475,9.174015998840332,0.7937608361244202,61.06000137329102
789,2014,Indonesia,Southeastern Asia,5.597375392913818,9.210649490356444,0.9048278331756592,61.27999877929688
791,2016,Indonesia,Southeastern Asia,5.1363253593444815,9.28418254852295,0.7918305993080139,61.70000076293945
792,2017,Indonesia,Southeastern Asia,5.098401546478272,9.32266330718994,0.7955892086029053,61.9000015258789
793,2018,Indonesia,Southeastern Asia,5.340295791625977,9.36282730102539,0.8093788623809814,62.099998474121094
799,2011,Vietnam,Southeastern Asia,5.7673444747924805,8.440909385681152,0.8976551294326782,66.66000366210939
800,2012,Vietnam,Southeastern Asia,5.53456974029541,8.480765342712402,0.7750086784362793,66.81999969482422
801,2013,Vietnam,Southeastern Asia,5.022698879241943,8.522068977355957,0.7594769597053528,66.98000335693361
802,2014,Vietnam,Southeastern Asia,5.084923267364502,8.568803787231445,0.7921684980392456,67.13999938964844
804,2016,Vietnam,Southeastern Asia,5.062267303466797,8.672080039978027,0.8763235807418823,67.5
805,2017,Vietnam,Southeastern Asia,5.175278663635254,8.72775936126709,,67.69999694824219
806,2018,Vietnam,Southeastern Asia,5.295547008514403,8.783415794372559,0.8319452404975891,67.90000152587889
812,2011,Turkey,Middle East and Northern Africa,5.271944046020508,9.88638687133789,0.6919016838073729,64.63999938964844
813,2012,Turkey,Middle East and Northern Africa,5.309076309204102,9.91749095916748,0.7392805814743042,64.87999725341797
814,2013,Turkey,Middle East and Northern Africa,4.888177394866943,9.982795715332033,0.7954511642456055,65.12000274658203
815,2014,Turkey,Middle East and Northern Africa,5.579794406890869,10.016900062561037,0.8632882833480835,65.36000061035156
817,2016,Turkey,Middle East and Northern Africa,5.326221942901611,10.075611114501953,0.8799946308135986,66.0
818,2017,Turkey,Middle East and Northern Africa,5.607262134552002,10.131791114807127,0.8764678239822388,66.40000152587889
819,2018,Turkey,Middle East and Northern Africa,5.185689449310303,10.148917198181152,0.8470273017883301,66.80000305175781
825,2011,Kyrgyzstan,Central and Eastern Europe,4.921049118041992,7.979545593261719,0.8914040923118591,61.52000045776367
826,2012,Kyrgyzstan,Central and Eastern Europe,5.207785606384277,7.9620113372802725,0.8561817407608032,61.93999862670898
827,2013,Kyrgyzstan,Central and Eastern Europe,5.402426719665527,8.045762062072754,0.8507155179977417,62.36000061035156
828,2014,Kyrgyzstan,Central and Eastern Europe,5.252192974090576,8.065153121948242,0.8980247974395752,62.77999877929688
830,2016,Kyrgyzstan,Central and Eastern Europe,4.856534004211426,8.104660987854004,0.9143754839897156,63.5
831,2017,Kyrgyzstan,Central and Eastern Europe,5.6295366287231445,8.129609107971191,0.8825866580009459,63.79999923706055
832,2018,Kyrgyzstan,Central and Eastern Europe,5.2973833084106445,8.151305198669434,0.8981478214263916,64.09999847412111
838,2012,Nigeria,Sub-Saharan Africa,5.4929542541503915,8.582878112792969,0.8175795674324036,47.11999893188477
839,2013,Nigeria,Sub-Saharan Africa,4.817868709564209,8.608688354492188,0.6629433035850525,47.58000183105469
841,2016,Nigeria,Sub-Saharan Africa,5.219567775726318,8.600565910339355,0.8047669529914856,48.9000015258789
842,2017,Nigeria,Sub-Saharan Africa,5.321928024291992,8.582691192626951,0.7334685325622559,49.29999923706055
843,2018,Nigeria,Sub-Saharan Africa,5.252288341522217,8.577632904052733,0.7408542037010193,49.70000076293945
844,2013,Bhutan,Southern Asia,5.569091796875,8.863727569580078,0.8189489841461182,59.599998474121094
845,2014,Bhutan,Southern Asia,4.938578128814697,8.904687881469727,0.8803419470787048,59.9000015258789
852,2011,Azerbaijan,Central and Eastern Europe,4.680469512939453,9.6648588180542,0.7251939177513123,63.63999938964844
853,2012,Azerbaijan,Central and Eastern Europe,4.91077184677124,9.673333168029783,0.7618732452392578,63.88000106811523
854,2013,Azerbaijan,Central and Eastern Europe,5.481178283691406,9.716747283935547,0.7696901559829712,64.12000274658203
855,2014,Azerbaijan,Central and Eastern Europe,5.251530170440674,9.72406768798828,0.7994333505630493,64.36000061035156
857,2016,Azerbaijan,Central and Eastern Europe,5.303894996643066,9.680426597595217,0.777271032333374,64.90000152587889
858,2017,Azerbaijan,Central and Eastern Europe,5.1522793769836435,9.670762062072754,0.7870393991470337,65.19999694824219
859,2018,Azerbaijan,Central and Eastern Europe,5.1679954528808585,9.678013801574707,0.7812299132347107,65.5
865,2011,Pakistan,Southern Asia,5.267186164855957,8.368638038635254,0.5098841190338135,56.41999816894531
866,2012,Pakistan,Southern Asia,5.1315650939941415,8.381935119628906,0.5420380234718323,56.63999938964844
867,2013,Pakistan,Southern Asia,5.138082504272461,8.403820991516112,0.6070870757102966,56.86000061035156
868,2014,Pakistan,Southern Asia,5.435657978057861,8.428629875183105,0.5516833066940308,57.08000183105469
870,2016,Pakistan,Southern Asia,5.548508167266847,8.488210678100586,0.6269212961196899,57.70000076293945
871,2017,Pakistan,Southern Asia,5.830870628356934,8.524110794067383,0.690263569355011,58.099998474121094
872,2018,Pakistan,Southern Asia,5.4715538024902335,8.561663627624513,0.6850594878196716,58.5
878,2011,Jordan,Middle East and Northern Africa,5.539327621459961,9.128501892089844,0.8779187798500061,65.0
879,2012,Jordan,Middle East and Northern Africa,5.131996154785156,9.101000785827637,0.8294963240623474,65.30000305175781
880,2013,Jordan,Middle East and Northern Africa,5.171952724456787,9.07757568359375,0.8403792381286621,65.59999847412111
881,2014,Jordan,Middle East and Northern Africa,5.333021640777588,9.062093734741213,0.8161309957504272,65.90000152587889
883,2016,Jordan,Middle East and Northern Africa,5.271284580230713,9.034749031066896,0.8199447393417358,66.40000152587889
884,2017,Jordan,Middle East and Northern Africa,4.808082580566406,9.028517723083496,0.8146645426750183,66.59999847412111
885,2018,Jordan,Middle East and Northern Africa,4.6389336585998535,9.024435043334961,0.7995443344116211,66.80000305175781
889,2011,Montenegro,Central and Eastern Europe,5.223116874694824,9.58000373840332,0.8176315426826477,67.26000213623047
890,2012,Montenegro,Central and Eastern Europe,5.218724250793457,9.551547050476074,0.7040327787399292,67.41999816894531
891,2013,Montenegro,Central and Eastern Europe,5.074341773986816,9.585445404052734,0.735565185546875,67.58000183105469
892,2014,Montenegro,Central and Eastern Europe,5.282720565795898,9.602154731750488,0.8629303574562073,67.73999786376953
894,2016,Montenegro,Central and Eastern Europe,5.304066181182861,9.663771629333496,0.8657436966896057,68.09999847412111
895,2017,Montenegro,Central and Eastern Europe,5.614798545837402,9.705602645874023,0.881199836730957,68.30000305175781
896,2018,Montenegro,Central and Eastern Europe,5.6501898765563965,9.732954978942873,0.8559796214103699,68.5
902,2011,China,Eastern Asia,5.03720760345459,9.248056411743164,0.7871711850166321,67.76000213623047
903,2012,China,Eastern Asia,5.094917297363281,9.31881332397461,0.7878181934356691,67.91999816894531
904,2013,China,Eastern Asia,5.241090297698975,9.388590812683104,0.7778958678245544,68.08000183105469
905,2014,China,Eastern Asia,5.195619106292725,9.453964233398438,0.8203660249710083,68.23999786376953
907,2016,China,Eastern Asia,5.324955940246582,9.575044631958008,0.7417030334472656,68.69999694824219
908,2017,China,Eastern Asia,5.099061489105225,9.63617706298828,0.7720332145690918,69.0
909,2018,China,Eastern Asia,5.131433963775635,9.694375991821287,0.7876053452491759,69.30000305175781
914,2011,Zambia,Sub-Saharan Africa,4.9991135597229,8.120027542114258,0.8640225529670715,50.84000015258789
915,2012,Zambia,Sub-Saharan Africa,5.01337480545044,8.163204193115233,0.7800225615501404,51.58000183105469
916,2013,Zambia,Sub-Saharan Africa,5.243995666503906,8.182190895080566,0.7613115310668945,52.31999969482422
917,2014,Zambia,Sub-Saharan Africa,4.345837116241455,8.197677612304688,0.7062227129936218,53.06000137329102
919,2016,Zambia,Sub-Saharan Africa,4.347543716430663,8.203071594238281,0.7670466303825378,54.29999923706055
920,2017,Zambia,Sub-Saharan Africa,3.932777404785156,8.213178634643555,0.7437539100646973,54.79999923706055
921,2018,Zambia,Sub-Saharan Africa,4.041488170623778,8.223958015441895,0.7177203893661499,55.29999923706055
926,2011,Romania,Central and Eastern Europe,5.022757530212402,9.798009872436523,0.7526068091392517,65.41999816894531
927,2012,Romania,Central and Eastern Europe,5.166874885559082,9.814766883850098,0.7400431036949158,65.63999938964844
928,2013,Romania,Central and Eastern Europe,5.081584453582764,9.85318660736084,0.77755206823349,65.86000061035156
929,2014,Romania,Central and Eastern Europe,5.726893424987793,9.887231826782227,0.752941370010376,66.08000183105469
